class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,singing,,,singing,singing.md,Nf6cF32SCt6E,426142451012143561737,identifier,http://www.wikidata.org/entity/Q27939,
Concept,singing,,,singing,singing.md,Nf6cF32SCt6E,426142451012143561737,described_by_source,,
