class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,TNEkus8TKX7L,523219162907446530747,instance_of,,,
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,TNEkus8TKX7L,523219162907446530747,subclass_of,,,
Concept,querelle des femmes,querelle des femmes.md,querelle des femmes,TNEkus8TKX7L,523219162907446530747,identifier,,,http://www.wikidata.org/entity/Q7777178
