class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,identifier,http://www.wikidata.org/entity/Q98665814,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,described_by_source,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,work_location,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,member_of,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,related_to,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,notable_work,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,interested_in,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,catalog_identifier,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,3w8mD8ZHzr23,39866588414218586935,present_in_work,,,,,,,,,,,,,,,
