class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,magician,,"['witch', 'wizard', 'sorcerer', 'sorceress']",magician,magician.md,gbkNNyT6oVam,796380326858319638224,identifier,http://www.wikidata.org/entity/Q148401,
Concept,magician,,"['witch', 'wizard', 'sorcerer', 'sorceress']",magician,magician.md,gbkNNyT6oVam,796380326858319638224,described_by_source,,
