class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,patron,,"['mecenate', 'art patron']",patron of the arts,patron of the arts.md,84quSACff9vM,124843714818412137484,identifier,http://www.wikidata.org/entity/Q15472169,
Concept,patron,,"['mecenate', 'art patron']",patron of the arts,patron of the arts.md,84quSACff9vM,124843714818412137484,described_by_source,,
