class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,insanity,,"['follia', 'pazzia', 'madness']",insanity,insanity.md,hK67S66NCVzW,810980672514388950742,identifier,http://www.wikidata.org/entity/Q505619,
Concept,insanity,,"['follia', 'pazzia', 'madness']",insanity,insanity.md,hK67S66NCVzW,810980672514388950742,described_by_source,,
