class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['zink', 'cornett']",cornetto,cornetto.md,cornetto,FLuc8PnpH5Xq,275111024203420020215,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,,
Concept,"['zink', 'cornett']",cornetto,cornetto.md,cornetto,FLuc8PnpH5Xq,275111024203420020215,subclass_of,,,,,
Concept,"['zink', 'cornett']",cornetto,cornetto.md,cornetto,FLuc8PnpH5Xq,275111024203420020215,opposite_of,,,,,
Concept,"['zink', 'cornett']",cornetto,cornetto.md,cornetto,FLuc8PnpH5Xq,275111024203420020215,identifier,,,,,http://www.wikidata.org/entity/Q204638
