class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,city,,,city,city.md,YQfHpGMNj5pE,627278496030127356153,identifier,http://www.wikidata.org/entity/Q515,,,
Concept,city,,,city,city.md,YQfHpGMNj5pE,627278496030127356153,described_by_source,,,,
Concept,city,,,city,city.md,YQfHpGMNj5pE,627278496030127356153,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/giX4moeighDe,location
