class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,sourcing circumstance,sourcing circumstance.md,sourcing circumstance,STMgHmKURaki,504437373613289279416,instance_of,,,
Concept,sourcing circumstance,sourcing circumstance.md,sourcing circumstance,STMgHmKURaki,504437373613289279416,subclass_of,,,
Concept,sourcing circumstance,sourcing circumstance.md,sourcing circumstance,STMgHmKURaki,504437373613289279416,identifier,,,http://www.wikidata.org/entity/Q104637420
