class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,gaze,awareness and perception of others,"['sguardo', 'guardo']",gaze,gaze.md,V9gBMagpTVV8,559945927112965749069,identifier,http://www.wikidata.org/entity/Q14467155,,,
Concept,gaze,awareness and perception of others,"['sguardo', 'guardo']",gaze,gaze.md,V9gBMagpTVV8,559945927112965749069,described_by_source,,,,
Concept,gaze,awareness and perception of others,"['sguardo', 'guardo']",gaze,gaze.md,V9gBMagpTVV8,559945927112965749069,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity
