class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,senior,,"['old person', 'elderly person']",senior,senior.md,kUPCzHSbBvrE,876255267121808131164,identifier,http://www.wikidata.org/entity/Q1358789,
Concept,senior,,"['old person', 'elderly person']",senior,senior.md,kUPCzHSbBvrE,876255267121808131164,described_by_source,,
