class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,dialogue,,,dialogue,dialogue.md,2UUH2dSJC9jn,9579677281062874124,identifier,http://www.wikidata.org/entity/Q131395,
Concept,dialogue,,,dialogue,dialogue.md,2UUH2dSJC9jn,9579677281062874124,described_by_source,,
