class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F043110000101_PPPP00068900C,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ewPgHKZpLaZe,Luigi Cassola,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,part_of,,,,,,,,,319.0,63-64,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5HbWBHmaTWx7,Madrigali del magnifico signor cavalier Luigi Cassola,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/T5kQoJ6RQuQc,oxymoron,,,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LEWu9yEF83UP,madrigale,,,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YZkrDgDqrsaF,heptasyllable,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VvvKdb9JT3jF,desire,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ACTN7uuqiNiD,torment,,,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,Oh dolce mia nemica,,['O dolce mia nemica'],Oh dolce mia nemica,Oh dolce mia nemica.md,Ln6ypi5MuXf2,387407290409494090914,text,,,,,,,,,,,,,,,,,,,,,,,,,"Oh dolce mia nemica,
Poiché l'alto amoroso mio desire
Non volete, ch'io dica:
Io no'l vo dir; ma questo dir vorrei;
Che homai i dolori miei
Veder vorrei finire;
Pur se voi non volete io no'l vo dire."
