class,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value,instance_of_value,instance_of_label
BibliographicResource,Recercare,Recercare.md,Recercare,PR82P3jXLhMX,441718814261262392087,part_of,,,,,,
BibliographicResource,Recercare,Recercare.md,Recercare,PR82P3jXLhMX,441718814261262392087,citation,,,,,,
BibliographicResource,Recercare,Recercare.md,Recercare,PR82P3jXLhMX,441718814261262392087,isbn,,,,,,
BibliographicResource,Recercare,Recercare.md,Recercare,PR82P3jXLhMX,441718814261262392087,identifier,,,,http://www.wikidata.org/entity/Q15753108,,
BibliographicResource,Recercare,Recercare.md,Recercare,PR82P3jXLhMX,441718814261262392087,instance_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Kp67BJtPFF3j,scientific journal
