class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,fAjWJgtLnHhs,766688125262716353415,identifier,http://www.wikidata.org/entity/Q191890,,,,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,fAjWJgtLnHhs,766688125262716353415,described_by_source,,,,,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,fAjWJgtLnHhs,766688125262716353415,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DQ6fazg69ZyE,theatrical genre,
Concept,commedia dell'arte,,,commedia dell'arte,commedia dell'arte.md,fAjWJgtLnHhs,766688125262716353415,subclass_of,,,,,
