class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/052820000010101_000000076600C,,,,,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/gFBshLVTMG7b,incomplete,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/foztQhGD2tdt,Giovanni Battista Dalla Gostena,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kUiiaYvUfK7o,Isabella Andreini,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/e8SDEpWbRabL,Il Secondo Libro de Madrigali a cinque voci di Giovan Battista Dalla Gostena,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Zdv7qQYJNmNt,"Colma di fasto, io me ne già cantando",,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Colma di fasto io me ne già cantando (Dalla Gostena),,,Colma di fasto io me ne già cantando (Dalla Gostena),Colma di fasto io me ne già cantando (Dalla Gostena).md,4xjoSU4Qps46,61087071747690275653,text,,,,,,,,,,,,,,,
