class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,Athena,,"['Pallas', 'Pallade', 'Atena', 'Palla']",Athena,Athena.md,MMELqmioWuJf,399039047913264247255,identifier,http://www.wikidata.org/entity/Q37122,,,
Concept,Athena,,"['Pallas', 'Pallade', 'Atena', 'Palla']",Athena,Athena.md,MMELqmioWuJf,399039047913264247255,described_by_source,,,,
Concept,Athena,,"['Pallas', 'Pallade', 'Atena', 'Palla']",Athena,Athena.md,MMELqmioWuJf,399039047913264247255,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character
