class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,singer,singer.md,singer,eyV9wwcfCgPX,762976604304693937208,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,singer,singer.md,singer,eyV9wwcfCgPX,762976604304693937208,subclass_of,,,,
Concept,singer,singer.md,singer,eyV9wwcfCgPX,762976604304693937208,identifier,,,,http://www.wikidata.org/entity/Q177220
