class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,friend,,,friend,friend.md,nEyUNwKcZNxU,912676263763252028768,identifier,http://www.wikidata.org/entity/Q17297777,
Concept,friend,,,friend,friend.md,nEyUNwKcZNxU,912676263763252028768,described_by_source,,
