class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,sonnet,sonnet.md,sonnet,Mzrr2esvFbco,412666184567505383913,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nm2JMnbqZ4yL,poetic form,,
Concept,sonnet,sonnet.md,sonnet,Mzrr2esvFbco,412666184567505383913,subclass_of,,,,
Concept,sonnet,sonnet.md,sonnet,Mzrr2esvFbco,412666184567505383913,identifier,,,,http://www.wikidata.org/entity/Q80056
