class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NSjJGir36sPm,421669019391821422801,instance_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NSjJGir36sPm,421669019391821422801,subclass_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NSjJGir36sPm,421669019391821422801,opposite_of,,,,
Concept,['Democritus atomic hypothesis.'],atomism,atomism.md,atomism,NSjJGir36sPm,421669019391821422801,identifier,,,,http://www.wikidata.org/entity/Q178668
