class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['poetic improvisation', 'glosa']",extemporary poetry,extemporary poetry.md,extemporary poetry,EizKeQqFBVHG,262469779299211779932,instance_of,,,
Concept,"['poetic improvisation', 'glosa']",extemporary poetry,extemporary poetry.md,extemporary poetry,EizKeQqFBVHG,262469779299211779932,subclass_of,,,
Concept,"['poetic improvisation', 'glosa']",extemporary poetry,extemporary poetry.md,extemporary poetry,EizKeQqFBVHG,262469779299211779932,identifier,,,http://www.wikidata.org/entity/Q3149507
