class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,astronomer,,,astronomer,astronomer.md,LP7Tvk3ku96U,379083544170244800446,identifier,http://www.wikidata.org/entity/Q11063,,,
Concept,astronomer,,,astronomer,astronomer.md,LP7Tvk3ku96U,379083544170244800446,described_by_source,,,,
Concept,astronomer,,,astronomer,astronomer.md,LP7Tvk3ku96U,379083544170244800446,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation
