class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,identifier,http://www.wikidata.org/entity/Q126932657,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,described_by_source,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,work_location,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,member_of,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,related_to,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,notable_work,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,interested_in,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,catalog_identifier,,,,,,,,,,,,,,,
Agent,Vincenzo Neriti da Salò,,,Vincenzo Neriti da Salò,Vincenzo Neriti da Salò.md,YeXJ44YF9pZv,632296175983529368654,present_in_work,,,,,,,,,,,,,,,
