class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Salerno,,,Salerno,Salerno.md,2owGEFrqwTRx,16629711341406010395,identifier,http://www.wikidata.org/entity/Q1083,,,,,
Place,Salerno,,,Salerno,Salerno.md,2owGEFrqwTRx,16629711341406010395,described_by_source,,,,,,
Place,Salerno,,,Salerno,Salerno.md,2owGEFrqwTRx,16629711341406010395,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Salerno,,,Salerno,Salerno.md,2owGEFrqwTRx,16629711341406010395,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
