class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,Gh4fieGG62JV,303038803671285930771,instance_of,,,
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,Gh4fieGG62JV,303038803671285930771,subclass_of,,,
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,Gh4fieGG62JV,303038803671285930771,identifier,,,http://www.wikidata.org/entity/Q989946
