class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,musician,musician.md,musician,7f7aTSJBCVeC,116610105477199568932,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,musician,musician.md,musician,7f7aTSJBCVeC,116610105477199568932,subclass_of,,,,
Concept,musician,musician.md,musician,7f7aTSJBCVeC,116610105477199568932,identifier,,,,http://www.wikidata.org/entity/Q639669
