class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,subclass_of_value,opposite_of_value,opposite_of_label
Concept,spouse,,,spouse,spouse.md,C65NpuAXpJan,207828506904795698909,identifier,http://www.wikidata.org/entity/Q1196129,,,,,
Concept,spouse,,,spouse,spouse.md,C65NpuAXpJan,207828506904795698909,described_by_source,,,,,,
Concept,spouse,,,spouse,spouse.md,C65NpuAXpJan,207828506904795698909,instance_of,,,,,,
Concept,spouse,,,spouse,spouse.md,C65NpuAXpJan,207828506904795698909,subclass_of,,,,,,
Concept,spouse,,,spouse,spouse.md,C65NpuAXpJan,207828506904795698909,opposite_of,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WBaaDcSW6iHF,husband
