class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,title_value,inception_value,has_version_publication_date,has_version_publisher,has_version_place_of_publication,has_version_permalink,has_version_external_source,contributor_value,subject_value,has_part_value,based_on_value,identifier_value
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XzeQyQXbyjmR,poetry collection,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,title,,,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,inception,,,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,has_version,,,,,1550.0,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GYypVAMoGqWs', 'label': 'Bartolomeo Cesano'}","[{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TKTukTBozhcq', 'label': 'Venezia'}]",https://edit16.iccu.sbn.it/titolo/CNCE024114,https://books.google.be/books?id=4skTAAAAQAAJ,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,contributor,,,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,subject,,,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,has_part,,,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,based_on,,,,,,,,,,,,,,
Book,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte.md,Libro terzo de le rime di diuersi nobilissimi et eccellentissimi autori nuouamente raccolte,HafDTqbehm7S,321359845319953546971,identifier,,,,,,,,,,,,,,https://edit16.iccu.sbn.it/titolo/CNCE024114
