class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,mythical character,,,mythical character,mythical character.md,46nFpBHuPXqX,43000936260512956910,identifier,http://www.wikidata.org/entity/Q4271324,
Concept,mythical character,,,mythical character,mythical character.md,46nFpBHuPXqX,43000936260512956910,described_by_source,,
