class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,identifier,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/EBMKwsCza3hd,Ludovico Ariosto,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LbcRaEPP7mov,Nollet,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/eyBJps2NjPg3,Il primo libro di madrigali de diversi eccellentissimi autori a misura di breve a quattro voci,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PKzjsqUXY2o4,Le donne antique hanno mirabil cose,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,text,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,language,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,subject,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,poetic_type,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,depicts,,,,,,,,,,,,,,,,,,,,
MusicComposition,Le donne antique hanno mirabil cose (Nollet),,,Le donne antique hanno mirabil cose (Nollet),Le donne antique hanno mirabil cose (Nollet).md,bRYmRHSnA382,689506843898333886570,metre,,,,,,,,,,,,,,,,,,,,
