class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,actor,actor.md,actor,imEvebZ5kR6C,841085512360777293169,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,,
Concept,actor,actor.md,actor,imEvebZ5kR6C,841085512360777293169,subclass_of,,,,
Concept,actor,actor.md,actor,imEvebZ5kR6C,841085512360777293169,identifier,,,,http://www.wikidata.org/entity/Q33999
