class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['liuto', 'luth']",lute,lute.md,lute,DMPR5m5PZxqA,234009483034300770668,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6AYmYVgGGYKR,type of musical instrument,,,
Concept,"['liuto', 'luth']",lute,lute.md,lute,DMPR5m5PZxqA,234009483034300770668,subclass_of,,,,,
Concept,"['liuto', 'luth']",lute,lute.md,lute,DMPR5m5PZxqA,234009483034300770668,opposite_of,,,,,
Concept,"['liuto', 'luth']",lute,lute.md,lute,DMPR5m5PZxqA,234009483034300770668,identifier,,,,,http://www.wikidata.org/entity/Q180733
