class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,river,,"['rio', 'fiume', 'ruscello']",river,river.md,cw9SB9nEpgGt,720855515324891188370,identifier,http://www.wikidata.org/entity/Q4022,
Concept,river,,"['rio', 'fiume', 'ruscello']",river,river.md,cw9SB9nEpgGt,720855515324891188370,described_by_source,,
