class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_section,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5GmrgRoxsCpY', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PndEj8FtSonb,Giovanna d'Aragona,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jAAB8FezF2Df,Fausta Tacita,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,part_of,,,,,,,,309.0,Fausta Tacita.,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XFzV5zn8KYUy,Del tempio alla divina signora donna Giovanna d'Aragona,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZfsD5EcdZsxp,praise,,,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PndEj8FtSonb,Giovanna d'Aragona,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Nf6cF32SCt6E,singing,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dLYDrPERbWVH,flying,,,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,text,,,,,,,,,,,,,,,,,,,,,,"Dove le più gentil di questa etate
Alme, al gran Tempio van devote intorno,
Oggi che'l Sol n'adduce un sì bel giorno,
E scopre il Ciel, quante mai fur poggiate,

Con tante voglie, a somma gloria alzate,
Volo contenta; e dove hor fa soggiorno
Lascio la frale spoglia, a cui fia un giorno
Chiara de l'Idol suo l'alta beltade.

Apransi homai l'aventurose porte,
E s'oda sì leggiadra compagnia
Cantar quanto il cor detta allegra, e forte.

Indi fatta a' suoi altari immortal via,
Arda l'anima pura, e in sì alta forte
Vegga prima d'ogn'altra arder la mia.",,
PoeticWork,Dove le più gentil di questa etate,,,Dove le più gentil di questa etate,Dove le più gentil di questa etate.md,BT8rUovcsKyR,194817442097412145421,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian
