class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,human,human.md,human,GB3DPeNtxqwb,292168517968486109397,instance_of,,,
Concept,human,human.md,human,GB3DPeNtxqwb,292168517968486109397,subclass_of,,,
Concept,human,human.md,human,GB3DPeNtxqwb,292168517968486109397,identifier,,,http://www.wikidata.org/entity/Q5
