class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Antwerpen,,['Antwerp'],Antwerpen,Antwerpen.md,jKgm7x2ZisFF,852472620884412831472,identifier,http://www.wikidata.org/entity/Q12892,,,,,
Place,Antwerpen,,['Antwerp'],Antwerpen,Antwerpen.md,jKgm7x2ZisFF,852472620884412831472,described_by_source,,,,,,
Place,Antwerpen,,['Antwerp'],Antwerpen,Antwerpen.md,jKgm7x2ZisFF,852472620884412831472,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Antwerpen,,['Antwerp'],Antwerpen,Antwerpen.md,jKgm7x2ZisFF,852472620884412831472,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wep3vtAs8Ry4,Belgium
