class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,mermaid,,['sirena'],mermaid,mermaid.md,ACvoYRbWWiw7,169042882248561139859,identifier,http://www.wikidata.org/entity/Q182559,,,,,
Concept,mermaid,,['sirena'],mermaid,mermaid.md,ACvoYRbWWiw7,169042882248561139859,described_by_source,,,,,,
Concept,mermaid,,['sirena'],mermaid,mermaid.md,ACvoYRbWWiw7,169042882248561139859,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sase3zEpuPuV,mythical character,,
Concept,mermaid,,['sirena'],mermaid,mermaid.md,ACvoYRbWWiw7,169042882248561139859,subclass_of,,,,,,
Concept,mermaid,,['sirena'],mermaid,mermaid.md,ACvoYRbWWiw7,169042882248561139859,opposite_of,,,,,,
