class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,literary host,,"['salonnier', 'salonnière']",literary host,literary host.md,cA2ZGRKmQjw9,704520345487050917509,identifier,,
Concept,literary host,,"['salonnier', 'salonnière']",literary host,literary host.md,cA2ZGRKmQjw9,704520345487050917509,described_by_source,,
