class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,astrology,,"['astrologia', 'divination']",astrology,astrology.md,TkUXmQEgY6Yz,531271351526396745845,identifier,http://www.wikidata.org/entity/Q34362,
Concept,astrology,,"['astrologia', 'divination']",astrology,astrology.md,TkUXmQEgY6Yz,531271351526396745845,described_by_source,,
