class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,hope,,"['speme', 'speranza']",hope,hope.md,ND6mFMouFeKh,416730587901376113207,identifier,http://www.wikidata.org/entity/Q190507,
Concept,hope,,"['speme', 'speranza']",hope,hope.md,ND6mFMouFeKh,416730587901376113207,described_by_source,,
