class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,Athena,,"['Pallas', 'Pallade', 'Atena', 'Palla']",Athena,Athena.md,YM4ffuJRsgwB,625972529981894001396,identifier,http://www.wikidata.org/entity/Q37122,
Concept,Athena,,"['Pallas', 'Pallade', 'Atena', 'Palla']",Athena,Athena.md,YM4ffuJRsgwB,625972529981894001396,described_by_source,,
