class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,politician,,,politician,politician.md,LyEatsU6bs4d,391437914022484695941,identifier,http://www.wikidata.org/entity/Q82955,,,,
Concept,politician,,,politician,politician.md,LyEatsU6bs4d,391437914022484695941,described_by_source,,,,,
Concept,politician,,,politician,politician.md,LyEatsU6bs4d,391437914022484695941,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,
Concept,politician,,,politician,politician.md,LyEatsU6bs4d,391437914022484695941,subclass_of,,,,,
