class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,Crusades,,,Crusades,Crusades.md,gRCmoRbw2n22,792559357412065529976,identifier,http://www.wikidata.org/entity/Q12546,
Concept,Crusades,,,Crusades,Crusades.md,gRCmoRbw2n22,792559357412065529976,described_by_source,,
