class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Basel,,['Basilea'],Basel,Basel.md,kgz6CqVHQzvw,880821210866605710158,identifier,http://www.wikidata.org/entity/Q78,,,,,
Place,Basel,,['Basilea'],Basel,Basel.md,kgz6CqVHQzvw,880821210866605710158,described_by_source,,,,,,
Place,Basel,,['Basilea'],Basel,Basel.md,kgz6CqVHQzvw,880821210866605710158,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Basel,,['Basilea'],Basel,Basel.md,kgz6CqVHQzvw,880821210866605710158,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MvUNWCtAGXC6,Switzerland
