class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,form of creative work,,"['artistic form', 'artistic work']",form of creative work,form of creative work.md,g4TPeea9wGN7,785049460790043936881,identifier,http://www.wikidata.org/entity/Q110452794,
Concept,form of creative work,,"['artistic form', 'artistic work']",form of creative work,form of creative work.md,g4TPeea9wGN7,785049460790043936881,described_by_source,,
