class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,artificiality,,,artificiality,artificiality.md,2gLkyGMuci9k,13876380946646803728,identifier,http://www.wikidata.org/entity/Q14623823,
Concept,artificiality,,,artificiality,artificiality.md,2gLkyGMuci9k,13876380946646803728,described_by_source,,
