class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Brescia,,,Brescia,Brescia.md,9g6i2k2ME43Z,158238430301421069460,identifier,http://www.wikidata.org/entity/Q6221,,,,,
Place,Brescia,,,Brescia,Brescia.md,9g6i2k2ME43Z,158238430301421069460,described_by_source,,,,,,
Place,Brescia,,,Brescia,Brescia.md,9g6i2k2ME43Z,158238430301421069460,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Brescia,,,Brescia,Brescia.md,9g6i2k2ME43Z,158238430301421069460,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
