class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,identifier,http://www.wikidata.org/entity/Q98665814,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,described_by_source,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,work_location,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,member_of,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp,composer,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,related_to,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,notable_work,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,interested_in,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,catalog_identifier,,,,,,,,,,,,,,,
Agent,Domenico Brunetti,,,Domenico Brunetti,Domenico Brunetti.md,Sr3NvpXZHRto,512647880638141013352,present_in_work,,,,,,,,,,,,,,,
