class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,identifier,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/SnfsAAfiqpPy,(Ray 2015),,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jUkaVk3KRX7R,Margherita Sarrocchi,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,part_of,,,,,,,,,"Canto III, 37",23.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AmmUd8Ddd3Qw,La Scanderbeide poema heroico della signora Margherita Sarrocchi,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TNEkus8TKX7L,querelle des femmes,,,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/QKnFCoKHDFvG,ottava rima,,,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DZwg5ijCKnjb,light beam,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Q4VvxVy3Qz9k,Calidora,,,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian,
PoeticWork,"Costei, che in Cipro nacque, e Calidora",,,"Costei, che in Cipro nacque, e Calidora","Costei, che in Cipro nacque, e Calidora.md",Q6eDACFbt63E,455667825314215284828,text,,,,,,,,,,,,,,,,,,,,,,,,,"Costei, che in Cipro nacque, e Calidora
E detta, e sposa a Celebino il Duce;
Non pur di vaghe rose il volto infiora,
E con un più bel Sol ne gli occhi luce,
Ma la schiera gentil donnesca honora,
Con me caduca, e più mirabil luce:
Così d'ogni arte liberal nomata,
E con maschio valor femina ornata."
