class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,identifier,http://www.wikidata.org/entity/Q59627923,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,described_by_source,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f43HawKudsFv,Venezia,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,member_of,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,related_to,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,notable_work,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,interested_in,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Giovanni Maria Bonelli,,,Giovanni Maria Bonelli,Giovanni Maria Bonelli.md,GPMcFdEhTx7X,296629791453367897580,present_in_work,,,,,,,,,,,,,,,,
