class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,Adonis,,['Adone'],Adonis,Adonis.md,ghcPKASj753i,798501819103730917495,identifier,http://www.wikidata.org/entity/Q163920,,,,
Concept,Adonis,,['Adone'],Adonis,Adonis.md,ghcPKASj753i,798501819103730917495,described_by_source,,,,,
Concept,Adonis,,['Adone'],Adonis,Adonis.md,ghcPKASj753i,798501819103730917495,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/46nFpBHuPXqX,mythical character,
Concept,Adonis,,['Adone'],Adonis,Adonis.md,ghcPKASj753i,798501819103730917495,subclass_of,,,,,
