class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,identifier,http://www.wikidata.org/entity/Q55989700,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,described_by_source,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/f43HawKudsFv,Venezia,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,member_of,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,related_to,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,notable_work,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,interested_in,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Domenico Giglio,,,Domenico Giglio,Domenico Giglio.md,dr2LauGgWric,739636166205925590106,present_in_work,,,,,,,,,,,,,,,,
