class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Ma9mE58a3Ryr,online database,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,inception,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,dissolved,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,location,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,official_website,,,,,,https://bl.iro.bl.uk/collections/f7312873-9014-40b7-9e7f-2e65bc5f49b0,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,catalog_identifier,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,member,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,interested_in,,,,,,,,,,
Organisation,['IAD'],Italian Academies Database,Italian Academies Database.md,Italian Academies Database,99XEoHF9WPng,147171150610824376106,notable_work,,,,,,,,,,
