class,aliases,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value
BibliographicResource,['dicintioPRINCEPSMUSICORUMMEDIOLANI2017'],(Di Cintio 2017),(Di Cintio 2017).md,(Di Cintio 2017),ZeSwbYZtf6jQ,652904503008728889520,part_of,,,,
BibliographicResource,['dicintioPRINCEPSMUSICORUMMEDIOLANI2017'],(Di Cintio 2017),(Di Cintio 2017).md,(Di Cintio 2017),ZeSwbYZtf6jQ,652904503008728889520,citation,,"Di Cintio, Eleonora. 2017. ‘«PRINCEPS MUSICORUM MEDIOLANI»: ANTONIO LONDONIO E IL MECENATISMO MUSICALE NELLA MILANO SPAGNOLA.’ Il Saggiatore Musicale: Rivista Semestrale Di Musicologia 24 (1): 23–56.",,
BibliographicResource,['dicintioPRINCEPSMUSICORUMMEDIOLANI2017'],(Di Cintio 2017),(Di Cintio 2017).md,(Di Cintio 2017),ZeSwbYZtf6jQ,652904503008728889520,isbn,,,,
BibliographicResource,['dicintioPRINCEPSMUSICORUMMEDIOLANI2017'],(Di Cintio 2017),(Di Cintio 2017).md,(Di Cintio 2017),ZeSwbYZtf6jQ,652904503008728889520,identifier,,,,https://www.jstor.org/stable/90017972
