class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,part_of_label,citation_value,isbn_value
BibliographicResource,(Chiummo 2020),,['chiummoBronzinoLAccademiaFiorentina2020'],(Chiummo 2020),(Chiummo 2020).md,8PbDdJzRgVyg,131628992288207518463,identifier,,,,,,
BibliographicResource,(Chiummo 2020),,['chiummoBronzinoLAccademiaFiorentina2020'],(Chiummo 2020),(Chiummo 2020).md,8PbDdJzRgVyg,131628992288207518463,described_by_source,,,,,,
BibliographicResource,(Chiummo 2020),,['chiummoBronzinoLAccademiaFiorentina2020'],(Chiummo 2020),(Chiummo 2020).md,8PbDdJzRgVyg,131628992288207518463,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/VzDB9FgKgMET,"(Everson, Reidy, and Sampson 2020)",,
BibliographicResource,(Chiummo 2020),,['chiummoBronzinoLAccademiaFiorentina2020'],(Chiummo 2020),(Chiummo 2020).md,8PbDdJzRgVyg,131628992288207518463,citation,,,,,"Chiummo, Carla. 2020. ‘Bronzino e l’Accademia Fiorentina’. In The Italian Academies 1525-1700: Networks of Culture, Innovation and Dissent, edited by Jane E. Everson, Denis V. Reidy, and Lisa Sampson, 258–76. Italian Perspectives 31. London New York: Routledge, Taylor & Francis Group.",
BibliographicResource,(Chiummo 2020),,['chiummoBronzinoLAccademiaFiorentina2020'],(Chiummo 2020),(Chiummo 2020).md,8PbDdJzRgVyg,131628992288207518463,isbn,,,,,,978-0-367-59848-8
