class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,Jesuit,Jesuit.md,Jesuit,cnasyJLxj5E9,717758877838342599421,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,,
Concept,Jesuit,Jesuit.md,Jesuit,cnasyJLxj5E9,717758877838342599421,subclass_of,,,,,
Concept,Jesuit,Jesuit.md,Jesuit,cnasyJLxj5E9,717758877838342599421,opposite_of,,,,,
Concept,Jesuit,Jesuit.md,Jesuit,cnasyJLxj5E9,717758877838342599421,identifier,,,,,http://www.wikidata.org/entity/Q12319698
