class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,poem,,,poem,poem.md,fYpqbjX78ztP,774686766341897070489,identifier,http://www.wikidata.org/entity/Q5185279,
Concept,poem,,,poem,poem.md,fYpqbjX78ztP,774686766341897070489,described_by_source,,
