class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,3e2RjeDjx2Hh,33671744088635194041,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jh8gsPV8qSg8,language,,
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,3e2RjeDjx2Hh,33671744088635194041,subclass_of,,,,
Concept,['Roman dialect'],Romanesco,Romanesco.md,Romanesco,3e2RjeDjx2Hh,33671744088635194041,identifier,,,,http://www.wikidata.org/entity/Q1231625
