class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F160220000010101_000000090400C,,,,,,,,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o8dUJLYPmTmL,Orsola Bertolai,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fHhgr87UBYQB,Giulio Eremita,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ivzb5k4RAbdS,Il lauro secco libro primo di madrigali a cinque voci,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,instrumentation,,,,,,,,,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TRHMkehaXPUr,M'è pur stato dal core,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,derivative_work,,,,,,,,,,,,,,,
MusicComposition,M'è pur stato dal core (Eremita),,,M'è pur stato dal core (Eremita),M'è pur stato dal core (Eremita).md,Gku6yPRVC7nf,304432476953855001973,text,,,,,,,,,,,,,,,
