class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,madrigal,,,madrigal,madrigal.md,a7Qa4z8ocEzP,662302266965187671187,identifier,http://www.wikidata.org/entity/Q193217,,,,
Concept,madrigal,,,madrigal,madrigal.md,a7Qa4z8ocEzP,662302266965187671187,described_by_source,,,,,
Concept,madrigal,,,madrigal,madrigal.md,a7Qa4z8ocEzP,662302266965187671187,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GXzFV7GJMm6U,type of musical work,
Concept,madrigal,,,madrigal,madrigal.md,a7Qa4z8ocEzP,662302266965187671187,subclass_of,,,,,
