class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value
Concept,abandonment,,['abbandono'],abandonment,abandonment.md,8CJumkhmB57N,127543124476089143423,identifier,http://www.wikidata.org/entity/Q16001341,,,,,
Concept,abandonment,,['abbandono'],abandonment,abandonment.md,8CJumkhmB57N,127543124476089143423,described_by_source,,,,,,
Concept,abandonment,,['abbandono'],abandonment,abandonment.md,8CJumkhmB57N,127543124476089143423,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AUsLBHvK4xwg,emotion,,
Concept,abandonment,,['abbandono'],abandonment,abandonment.md,8CJumkhmB57N,127543124476089143423,subclass_of,,,,,,
Concept,abandonment,,['abbandono'],abandonment,abandonment.md,8CJumkhmB57N,127543124476089143423,opposite_of,,,,,,
