class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['Mount Etna'],Etna,Etna.md,Etna,bk3aP4SrJarx,696200054722975458729,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8vp2eBYcV2uo,volcano,,
Concept,['Mount Etna'],Etna,Etna.md,Etna,bk3aP4SrJarx,696200054722975458729,subclass_of,,,,
Concept,['Mount Etna'],Etna,Etna.md,Etna,bk3aP4SrJarx,696200054722975458729,identifier,,,,http://www.wikidata.org/entity/Q16990
