class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,theologian,theologian.md,theologian,k5sQpnaVMGKA,868107660033309695483,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,,
Concept,theologian,theologian.md,theologian,k5sQpnaVMGKA,868107660033309695483,subclass_of,,,,
Concept,theologian,theologian.md,theologian,k5sQpnaVMGKA,868107660033309695483,identifier,,,,http://www.wikidata.org/entity/Q1234713
